,MKT_Index,SMB_Index,HML_Index,RF_Index,MKT-RF,SMB,HML,RF
19350905,105.0376309,78.63917206,91.74905024,119.4144091,1.06,0.72,1.85,0.001
19350906,106.1720373,78.61558031,92.17109587,119.4156032,1.08,-0.03,0.46,0.001
19350907,106.9258588,78.41904136,92.54899736,119.4167974,0.71,-0.25,0.41,0.001
19350909,107.1183253,78.34846422,91.78084068,119.4179915,0.18,-0.09,-0.83,0.001
19350910,107.7396116,78.54433538,90.78042952,119.4191857,0.58,0.25,-1.09,0.001
19350911,108.2136659,78.69356962,91.01645864,119.4203799,0.44,0.19,0.26,0.001
19350912,107.3046711,78.64635347,90.76161255,119.4215741,-0.84,-0.06,-0.28,0.001
19350913,107.3905149,78.78791691,91.124659,119.4227683,0.08,0.18,0.4,0.001
19350914,107.21869,78.64609866,90.78749776,119.4239625,-0.16,-0.18,-0.37,0.001
19350916,106.7683715,78.39443114,90.63315902,119.4251568,-0.42,-0.32,-0.17,0.001
19350917,107.067323,78.34739449,90.31594296,119.426351,0.28,-0.06,-0.35,0.001
19350918,107.8382077,78.68428828,90.77655427,119.4275453,0.72,0.43,0.51,0.001
19350919,106.0696611,78.73149886,90.27728322,119.4287396,-1.64,0.06,-0.55,0.001
19350920,103.5239892,78.85746925,88.81479123,119.4299339,-2.4,0.16,-1.62,0.001
19350921,103.7413896,78.77072604,88.87696159,119.4311282,0.21,-0.11,0.07,0.001
19350923,104.5298242,78.91251334,89.57908958,119.4323225,0.76,0.18,0.79,0.001
19350924,105.6064814,79.27551091,89.7940794,119.4335168,1.03,0.46,0.24,0.001
19350925,106.0183466,79.39442417,89.7940794,119.4347111,0.39,0.15,0,0.001
19350926,106.0713558,79.33090863,89.15654143,119.4359055,0.05,-0.08,-0.71,0.001
19350927,105.9758916,79.80689408,88.79991527,119.4370998,-0.09,0.6,-0.4,0.001
19350928,106.1136603,80.33361959,88.01847601,119.4382942,0.13,0.66,-0.88,0.001
19350930,106.2940535,80.10065209,86.84783028,119.4394886,0.17,-0.29,-1.33,0.001
19351001,105.3161482,80.28488359,86.31805852,119.4394886,-0.92,0.23,-0.61,0
19351002,102.1040057,79.48203475,84.53990651,119.4394886,-3.05,-1,-2.06,0
19351003,103.3190433,79.56151679,84.32855675,119.4394886,1.19,0.1,-0.25,0
19351004,104.1042681,80.5480796,85.02848377,119.4394886,0.76,1.24,0.83,0
19351005,104.8434084,80.78972383,85.55566037,119.4394886,0.71,0.3,0.62,0
19351007,105.4934375,80.56351261,86.5309949,119.4394886,0.62,-0.28,1.14,0
19351008,104.9765197,80.80520315,85.65703185,119.4394886,-0.49,0.3,-1.01,0
19351009,105.2809516,80.76480054,85.76838599,119.4394886,0.29,-0.05,0.13,0
19351010,107.2391773,81.56437207,86.1714974,119.4394886,1.86,0.99,0.47,0
19351011,107.528723,81.24627102,85.91298291,119.4394886,0.27,-0.39,-0.3,0
19351014,108.6685275,80.85628892,85.37173112,119.4394886,1.06,-0.48,-0.63,0
19351015,109.4292072,80.5166925,86.14861387,119.4394886,0.7,-0.42,0.91,0
19351016,109.1556342,80.75824258,85.04591161,119.4394886,-0.25,0.3,-1.28,0
19351017,108.7735895,81.0974272,84.41657187,119.4394886,-0.35,0.42,-0.74,0
19351018,108.5016555,81.55968253,83.78344758,119.4394886,-0.25,0.57,-0.75,0
19351019,110.0206787,81.48627882,83.5069622,119.4394886,1.4,-0.09,-0.33,0
19351021,111.3299247,81.99149375,82.78880233,119.4394886,1.19,0.62,-0.86,0
19351022,111.4969196,81.3683584,84.83368574,119.4394886,0.15,-0.76,2.47,0
19351023,112.3331465,81.3683584,84.655535,119.4394886,0.75,0,-0.21,0
19351024,112.5465795,81.45786359,83.96135962,119.4394886,0.19,0.11,-0.82,0
19351025,113.5594987,82.15840122,84.07890552,119.4394886,0.9,0.86,0.14,0
19351026,114.3544152,82.28163882,84.19661599,119.4394886,0.7,0.15,0.14,0
19351028,113.8398203,82.28986698,84.63443839,119.4394886,-0.45,0.01,0.52,0
19351029,113.6690606,82.11705826,85.02375681,119.4394886,-0.15,-0.21,0.46,0
19351030,112.8847441,81.84607197,84.76018316,119.4394886,-0.69,-0.33,-0.31,0
19351031,113.7652451,82.18164087,85.02293973,119.4394886,0.78,0.41,0.31,0
19351101,114.9256506,82.71582153,85.21849249,119.440683,1.02,0.65,0.23,0.001
19351102,114.9486357,82.76545102,85.45710427,119.4418774,0.02,0.06,0.28,0.001
19351104,115.2704919,82.64130285,85.84166124,119.4430718,0.28,-0.15,0.45,0.001
19351106,117.1378739,82.12066264,86.09918622,119.4442662,1.62,-0.63,0.3,0.001
19351107,116.7864602,82.03854198,85.6256407,119.4454607,-0.3,-0.1,-0.55,0.001
19351108,117.487179,81.81703791,86.07945659,119.4466551,0.6,-0.27,0.53,0.001
19351109,117.4989277,81.71885747,85.65766726,119.4478496,0.01,-0.12,-0.49,0.001
19351112,116.3356883,81.40832581,84.86105095,119.4490441,-0.99,-0.38,-0.93,0.001
19351113,117.7317166,81.48973414,86.49038313,119.4502386,1.2,0.1,1.92,0.001
19351114,119.5801046,81.50603208,88.23748887,119.4514331,1.57,0.02,2.02,0.001
19351115,120.118215,81.88095983,88.4051401,119.4526276,0.45,0.46,0.19,0.001
19351116,120.8749598,82.02015746,88.96209248,119.4538221,0.63,0.17,0.63,0.001
19351118,120.4156349,82.63530864,89.08663941,119.4550167,-0.38,0.75,0.14,0.001
19351119,121.9328719,82.81710632,89.62115925,119.4562112,1.26,0.22,0.6,0.001
19351120,120.8232828,82.45271105,89.56738655,119.4574058,-0.91,-0.44,-0.06,0.001
19351121,122.1160919,83.26074762,91.51099884,119.4586003,1.07,0.98,2.17,0.001
19351122,120.05233,83.35233444,90.77891085,119.4597949,-1.69,0.11,-0.8,0.001
19351123,122.0211882,84.41924433,92.79420267,119.4609895,1.64,1.28,2.22,0.001
19351125,121.0084123,85.05238866,93.0818647,119.4621841,-0.83,0.75,0.31,0.001
19351126,119.3021937,84.73769482,93.04463195,119.4633788,-1.41,-0.37,-0.04,0.001
19351127,120.3639832,85.16985706,95.11952724,119.4645734,0.89,0.51,2.23,0.001
19351129,119.2445982,85.30612883,94.70100132,119.465768,-0.93,0.16,-0.44,0.001
19351130,119.2565226,85.47674109,94.86199303,119.4669627,0.01,0.2,0.17,0.001
19351202,117.7777418,85.78445736,95.2793858,119.4681574,-1.24,0.36,0.44,0.001
19351203,120.2981854,85.27832906,96.23217965,119.469352,2.14,-0.59,1,0.001
19351204,121.4650778,85.42330222,98.11833038,119.4705467,0.97,0.17,1.96,0.001
19351205,121.5258104,85.68811446,97.84359905,119.4717414,0.05,0.31,-0.28,0.001
19351206,121.4650475,85.73952733,97.57942133,119.4729362,-0.05,0.06,-0.27,0.001
19351207,122.4853539,85.55947432,98.34054082,119.4741309,0.84,-0.21,0.78,0.001
19351209,122.8405614,85.41402321,98.52738785,119.4753256,0.29,-0.17,0.19,0.001
19351210,121.3664747,85.51652004,97.17756263,119.4765204,-1.2,0.12,-1.37,0.001
19351211,121.7791207,85.93555099,97.09010283,119.4777151,0.34,0.49,-0.09,0.001
19351212,120.6465749,85.90117677,96.24541893,119.4789099,-0.93,-0.04,-0.87,0.001
19351213,119.5004324,85.93553724,95.31183837,119.4801047,-0.95,0.04,-0.97,0.001
19351214,119.8350336,86.15037608,95.36902547,119.4812995,0.28,0.25,0.06,0.001
19351216,118.7924688,85.98669037,94.66329468,119.4824943,-0.87,-0.19,-0.74,0.001
19351217,119.6952916,85.82331566,94.65382835,119.4836892,0.76,-0.19,-0.01,0.001
19351218,119.6115049,85.97779762,94.94725522,119.484884,-0.07,0.18,0.31,0.001
19351219,118.9536416,86.26152436,93.61799365,119.4860788,-0.55,0.33,-1.4,0.001
19351220,119.5246191,85.44203988,93.70224984,119.4872737,0.48,-0.95,0.09,0.001
19351221,120.2178619,85.9290595,94.08642907,119.4884686,0.58,0.57,0.41,0.001
19351223,120.5063847,85.59393617,93.95470807,119.4896635,0.24,-0.39,-0.14,0.001
19351224,121.265575,85.0118974,94.67815932,119.4908584,0.63,-0.68,0.77,0.001
19351226,121.7263841,85.46246046,94.93379035,119.4920533,0.38,0.53,0.27,0.001
19351227,121.6168304,85.53083043,93.92749217,119.4932482,-0.09,0.08,-1.06,0.001
19351228,120.9600995,84.96632695,94.00263416,119.4944431,-0.54,-0.66,0.08,0.001
19351230,123.2220534,85.22122593,95.13066577,119.4956381,1.87,0.3,1.2,0.001
19351231,124.7130402,85.6643763,95.79658044,119.496833,1.21,0.52,0.7,0.001
19360102,125.1121219,86.83797826,95.9881736,119.498028,0.32,1.37,0.2,0.001
19360103,126.2256198,87.09849219,97.38960093,119.499223,0.89,0.3,1.46,0.001
19360104,125.8721881,87.44688616,97.87654894,119.500418,-0.28,0.4,0.5,0.001
19360106,125.1295422,86.9571836,97.28928964,119.501613,-0.59,-0.56,-0.6,0.001
19360107,126.8438169,86.7223992,99.35182258,119.502808,1.37,-0.27,2.12,0.001
19360108,127.8331987,86.67903801,99.21273003,119.504003,0.78,-0.05,-0.14,0.001
19360109,127.3729992,87.09509739,98.71666638,119.505198,-0.36,0.48,-0.5,0.001
19360110,128.5066189,88.75861375,99.19050638,119.5063931,0.89,1.91,0.48,0.001
19360111,128.236755,89.19353096,99.33929214,119.5075882,-0.21,0.49,0.15,0.001
19360113,128.5958179,88.54241818,100.9287208,119.5087832,0.28,-0.73,1.6,0.001
19360114,129.2516565,88.95856754,101.4838288,119.5099783,0.51,0.47,0.55,0.001
19360115,128.5407724,89.18985982,101.2301192,119.5111734,-0.55,0.26,-0.25,0.001
19360116,129.0035192,89.86770275,102.4246346,119.5123685,0.36,0.76,1.18,0.001
19360117,128.848715,90.28109419,101.5949951,119.5135637,-0.12,0.46,-0.81,0.001
19360118,127.8565799,89.86580115,100.5993641,119.5147588,-0.77,-0.46,-0.98,0.001
19360120,127.1022261,89.97364012,99.71408972,119.5159539,-0.59,0.12,-0.88,0.001
19360121,126.5048456,89.50577719,99.44486167,119.5171491,-0.47,-0.52,-0.27,0.001
19360122,129.0349425,89.97120723,101.7818159,119.5183443,2,0.52,2.35,0.001
19360123,130.2607745,89.98920147,103.6240668,119.5195395,0.95,0.02,1.81,0.001
19360124,130.0523572,90.04319499,102.6707254,119.5207347,-0.16,0.06,-0.92,0.001
19360125,130.5205457,89.28683215,102.8452656,119.5219299,0.36,-0.84,0.17,0.001
19360127,131.1862005,89.6350508,103.5857515,119.5231251,0.51,0.39,0.72,0.001
19360128,131.2911495,89.53645224,103.8861502,119.5243203,0.08,-0.11,0.29,0.001
19360129,132.2758331,89.74238608,104.000425,119.5255156,0.75,0.23,0.11,0.001
19360130,131.6276815,89.83212847,104.6244275,119.5267108,-0.49,0.1,0.6,0.001
19360131,133.3256786,89.95789345,105.6915967,119.5279061,1.29,0.14,1.02,0.001
19360201,133.0856924,89.78697345,105.2371228,119.5291014,-0.18,-0.19,-0.43,0.001
19360203,134.3500064,89.71514387,105.8685455,119.5302966,0.95,-0.08,0.6,0.001
19360204,134.8605365,90.19063413,105.688569,119.5314919,0.38,0.53,-0.17,0.001
19360205,134.5908154,90.35297728,105.9316527,119.5326873,-0.2,0.18,0.23,0.001
19360206,135.1022605,90.84991865,106.1647024,119.5338826,0.38,0.55,0.22,0.001
19360207,134.9266276,90.87717363,106.5044294,119.5350779,-0.13,0.03,0.32,0.001
19360208,135.0750468,91.04984026,106.4831285,119.5362733,0.11,0.19,-0.02,0.001
19360210,135.8990046,90.81311067,107.6650913,119.5374686,0.61,-0.26,1.11,0.001
19360211,137.1356856,89.74151597,109.2047021,119.538664,0.91,-1.18,1.43,0.001
19360213,137.7802233,89.04153214,109.4231115,119.5398594,0.47,-0.78,0.2,0.001
19360214,137.4908848,89.21071105,109.1714383,119.5410548,-0.21,0.19,-0.23,0.001
19360215,138.0270993,89.15718463,109.9138041,119.5422502,0.39,-0.06,0.68,0.001
19360217,136.4397876,88.69356727,109.276304,119.5434456,-1.15,-0.52,-0.58,0.001
19360218,137.7223216,89.54502551,110.4564881,119.5446411,0.94,0.96,1.08,0.001
19360219,137.2402935,89.70620656,109.0978733,119.5458365,-0.35,0.18,-1.23,0.001
19360220,138.8460049,89.4191467,110.8652589,119.547032,1.17,-0.32,1.62,0.001
19360221,138.7210435,89.91989392,110.7543936,119.5482274,-0.09,0.56,-0.1,0.001
19360224,137.6667636,90.1896536,110.5218094,119.5494229,-0.76,0.3,-0.21,0.001
19360225,135.1474618,90.04535015,109.703948,119.5506184,-1.83,-0.16,-0.74,0.001
19360226,134.6203867,90.51358597,109.1883394,119.5518139,-0.39,0.52,-0.47,0.001
19360227,137.5685732,90.52263733,111.6778336,119.5530094,2.19,0.01,2.28,0.001
19360228,137.1833812,90.72178714,111.1529477,119.554205,-0.28,0.22,-0.47,0.001
19360229,136.648366,90.98488032,110.6305289,119.5554005,-0.39,0.29,-0.47,0.001
19360302,137.905531,91.00307729,111.6040775,119.5565961,0.92,0.02,0.88,0.001
19360303,139.6983029,91.20328406,110.7335657,119.5577916,1.3,0.22,-0.78,0.001
19360304,139.8938805,91.16680275,111.2207934,119.5589872,0.14,-0.04,0.44,0.001
19360305,140.3695197,91.38560308,111.1429389,119.5601828,0.34,0.24,-0.07,0.001
19360306,140.87485,91.449573,110.353824,119.5613784,0.36,0.07,-0.71,0.001
19360307,139.9591635,91.74221163,109.7358426,119.562574,-0.65,0.32,-0.56,0.001
19360309,136.2922334,91.72386319,108.1556465,119.5637696,-2.62,-0.02,-1.44,0.001
19360310,137.6415265,91.10931331,108.9668138,119.5649653,0.99,-0.67,0.75,0.001
19360311,139.1831116,92.32106717,108.4546698,119.5661609,1.12,1.33,-0.47,0.001
19360312,135.7870437,91.76714077,107.2399775,119.5673566,-2.44,-0.6,-1.12,0.001
19360313,133.2206685,90.82193922,106.8968096,119.5685523,-1.89,-1.03,-0.32,0.001
19360314,136.511219,91.50310377,108.22233,119.569748,2.47,0.75,1.24,0.001
19360316,136.1289876,91.41160066,108.9041307,119.5709437,-0.28,-0.1,0.63,0.001
19360317,138.4840191,91.37503602,109.5684459,119.5721394,1.73,-0.04,0.61,0.001
19360318,138.0270218,91.19228595,108.9658194,119.5733351,-0.33,-0.2,-0.55,0.001
19360319,139.1588434,91.13757058,108.4100937,119.5745308,0.82,-0.06,-0.51,0.001
19360320,138.8109463,91.10111555,108.2474786,119.5757266,-0.25,-0.04,-0.15,0.001
19360321,138.1307727,91.59306157,107.9119114,119.5769223,-0.49,0.54,-0.31,0.001
19360323,139.0700619,91.7762477,108.6888772,119.5781181,0.68,0.2,0.72,0.001
19360324,138.3886186,91.6294057,108.3845483,119.5793139,-0.49,-0.16,-0.28,0.001
19360325,139.3711778,91.57442806,107.8968178,119.5805097,0.71,-0.06,-0.45,0.001
19360326,138.9670014,91.1989729,108.738413,119.5817055,-0.29,-0.41,0.78,0.001
19360327,137.1048436,90.5332204,108.9776375,119.5829013,-1.34,-0.73,0.22,0.001
19360328,137.228238,91.16695294,108.9776375,119.5840971,0.09,0.7,0,0.001
19360330,137.1184554,91.57720423,108.8141711,119.585293,-0.08,0.45,-0.15,0.001
19360331,137.9274542,91.58636195,108.8250525,119.5864888,0.59,0.01,0.01,0.001
19360401,139.8860241,91.5222515,109.6085929,119.5876847,1.42,-0.07,0.72,0.001
19360402,141.1170211,90.87244351,110.7485222,119.5888806,0.88,-0.71,1.04,0.001
19360403,140.7501169,90.99966493,109.9954323,119.5900764,-0.26,0.14,-0.68,0.001
19360404,141.8057427,90.40816711,111.0293894,119.5912723,0.75,-0.65,0.94,0.001
19360406,142.4155074,89.90188138,111.9287274,119.5924683,0.43,-0.56,0.81,0.001
19360407,141.8173623,89.02983313,111.2683479,119.5936642,-0.42,-0.97,-0.59,0.001
19360408,141.7606353,88.33540043,112.1473679,119.5948601,-0.04,-0.78,0.79,0.001
19360409,141.236121,87.84955573,112.7417489,119.5960561,-0.37,-0.55,0.53,0.001
19360411,141.6457057,88.03403979,113.3392802,119.597252,0.29,0.21,0.53,0.001
19360413,141.3765789,88.17489426,114.2006587,119.598448,-0.19,0.16,0.76,0.001
19360414,138.9166264,87.84864715,113.1385926,119.599644,-1.74,-0.37,-0.93,0.001
19360415,140.0557428,88.11219309,112.9236293,119.60084,0.82,0.3,-0.19,0.001
19360416,139.4955198,87.63638725,113.4092009,119.602036,-0.4,-0.54,0.43,0.001
19360417,138.7143449,87.61009633,112.4111999,119.603232,-0.56,-0.03,-0.88,0.001
19360418,137.535273,87.02310868,112.2538242,119.604428,-0.85,-0.67,-0.14,0.001
19360420,134.5507575,86.44005386,111.0078068,119.6056241,-2.17,-0.67,-1.11,0.001
19360421,134.2547459,86.0337856,110.2973568,119.6068201,-0.22,-0.47,-0.64,0.001
19360422,136.0671849,86.53278156,111.6098954,119.6080162,1.35,0.58,1.19,0.001
19360423,132.3933709,86.25587666,110.0473568,119.6092123,-2.7,-0.32,-1.4,0.001
19360424,132.472807,86.26450225,109.5851579,119.6104084,0.06,0.01,-0.42,0.001
19360425,133.2808911,86.55780155,109.4098217,119.6116045,0.61,0.34,-0.16,0.001
19360427,128.3628262,85.19884407,106.6855171,119.6128006,-3.69,-1.57,-2.49,0.001
19360428,128.0932643,85.61631841,107.6456868,119.6139967,-0.21,0.49,0.9,0.001
19360429,125.0190259,86.36974201,105.1160131,119.6151929,-2.4,0.88,-2.35,0.001
19360430,126.7317866,85.57514038,106.5561025,119.616389,1.37,-0.92,1.37,0.001
19360501,127.6696018,86.45656433,106.1405337,119.6175852,0.74,1.03,-0.39,0.001
19360502,127.1206225,86.50843827,106.1299196,119.6187814,-0.43,0.06,-0.01,0.001
19360504,127.4511361,86.5949467,106.0980807,119.6199775,0.26,0.1,-0.03,0.001
19360505,129.00604,86.95864548,106.3951553,119.6211737,1.22,0.42,0.28,0.001
19360506,130.5025101,86.65429022,107.7357343,119.62237,1.16,-0.35,1.26,0.001
19360507,128.2187161,86.78427166,106.7661126,119.6235662,-1.75,0.15,-0.9,0.001
19360508,128.128963,86.81898536,105.8586007,119.6247624,-0.07,0.04,-0.85,0.001
19360509,128.9489884,86.83634916,106.2291058,119.6259587,0.64,0.02,0.35,0.001
19360511,127.9173965,87.0708073,105.36865,119.6271549,-0.8,0.27,-0.81,0.001
19360512,127.8662295,86.82700904,105.3159657,119.6283512,-0.04,-0.28,-0.05,0.001
19360513,128.9658791,86.4449702,106.1058355,119.6295475,0.86,-0.44,0.75,0.001
19360514,132.0610602,86.82532807,107.1668938,119.6307438,2.4,0.44,1,0.001
19360515,132.1667091,86.94688353,107.124027,119.6319401,0.08,0.14,-0.04,0.001
19360516,132.1402757,86.72951632,107.4025495,119.6331364,-0.02,-0.25,0.26,0.001
19360518,131.6117146,86.8769565,106.6936927,119.6343327,-0.4,0.17,-0.66,0.001
19360519,128.7425792,86.52944868,105.488054,119.6355291,-2.18,-0.4,-1.13,0.001
19360520,129.6180288,86.30447211,105.3720171,119.6367254,0.68,-0.26,-0.11,0.001
19360521,129.3458309,86.50297239,105.782968,119.6379218,-0.21,0.23,0.39,0.001
19360522,130.3935321,86.23481318,106.7350147,119.6391182,0.81,-0.31,0.9,0.001
19360523,131.3975623,86.40728281,107.4501393,119.6403146,0.77,0.2,0.67,0.001
19360525,131.5552394,85.97524639,107.4286493,119.641511,0.12,-0.5,-0.02,0.001
19360526,133.2128354,85.88927115,108.3847642,119.6427074,1.26,-0.1,0.89,0.001
19360527,133.2261567,86.23282823,109.3168732,119.6439038,0.01,0.4,0.86,0.001
19360528,132.5067355,86.31906106,108.3002263,119.6451003,-0.54,0.1,-0.93,0.001
19360529,133.3547786,86.27590153,109.1882881,119.6462967,0.64,-0.05,0.82,0.001
19360601,133.3014367,86.17237045,108.9589927,119.6474932,-0.04,-0.12,-0.21,0.001
19360602,133.0481639,85.80182925,108.7083871,119.6486896,-0.19,-0.43,-0.23,0.001
19360603,132.7820676,86.10213566,107.8713325,119.6498861,-0.2,0.35,-0.77,0.001
19360604,131.1754046,86.23128886,107.3966986,119.6510826,-1.21,0.15,-0.44,0.001
19360605,131.0311116,85.80875554,106.9563721,119.6522791,-0.11,-0.49,-0.41,0.001
19360606,131.6207516,85.79159379,107.726458,119.6534757,0.45,-0.02,0.72,0.001
19360608,132.8185005,85.63716892,107.9203656,119.6546722,0.91,-0.18,0.18,0.001
19360609,134.0271488,85.45733087,108.4060073,119.6558687,0.91,-0.21,0.45,0.001
19360610,134.630271,85.4915138,108.5902975,119.6570653,0.45,0.04,0.17,0.001
19360611,136.1650561,84.94436811,108.8074781,119.6582619,1.14,-0.64,0.2,0.001
19360612,134.9395706,85.33511221,108.4048904,119.6594585,-0.9,0.46,-0.37,0.001
19360613,135.7222201,84.65243131,108.5349763,119.6606551,0.58,-0.8,0.12,0.001
19360615,135.8172257,84.94871482,108.0031549,119.6618517,0.07,0.35,-0.49,0.001
19360616,137.1482345,84.23514561,109.3207934,119.6630483,0.98,-0.84,1.22,0.001
19360617,136.9013676,84.52996862,109.2770651,119.6642449,-0.18,0.35,-0.04,0.001
19360618,137.2573112,84.16648976,109.4737638,119.6654415,0.26,-0.43,0.18,0.001
19360619,136.4337673,84.2590729,108.346184,119.6666382,-0.6,0.11,-1.03,0.001
19360620,136.9112855,84.09898066,108.4761995,119.6678349,0.35,-0.19,0.12,0.001
19360622,138.1982516,83.94760249,109.1595995,119.6690315,0.94,-0.18,0.63,0.001
19360623,137.7145577,83.86365489,108.8976165,119.6702282,-0.35,-0.1,-0.24,0.001
19360624,138.7887313,83.98945037,109.2025298,119.6714249,0.78,0.15,0.28,0.001
19360625,137.5951482,83.98105143,108.6346766,119.6726217,-0.86,-0.01,-0.52,0.001
19360626,137.0310081,83.90546848,108.5694958,119.6738184,-0.41,-0.09,-0.06,0.001
19360627,137.1817422,83.72087645,108.6672084,119.6750151,0.11,-0.22,0.09,0.001
19360629,136.7153243,83.80459733,107.9934717,119.6762119,-0.34,0.1,-0.62,0.001
19360630,136.5649374,83.46937894,108.004271,119.6774086,-0.11,-0.4,0.01,0.001
19360701,136.9200062,82.90178716,107.8638655,119.6786054,0.26,-0.68,-0.13,0.001
19360702,136.7146262,82.76085412,107.8315063,119.6798022,-0.15,-0.17,-0.03,0.001
19360703,137.6579572,82.78568238,107.6913254,119.680999,0.69,0.03,-0.13,0.001
19360706,136.9834332,82.95953231,107.0990231,119.6821958,-0.49,0.21,-0.55,0.001
19360707,135.8738674,82.8019092,106.8419854,119.6833926,-0.81,-0.19,-0.24,0.001
19360708,136.6891106,82.57834405,107.5471425,119.6845895,0.6,-0.27,0.66,0.001
19360709,138.2883732,82.80956341,107.8375198,119.6857863,1.17,0.28,0.27,0.001
19360710,140.680762,82.80128245,108.7110037,119.6869832,1.73,-0.01,0.81,0.001
19360711,141.42637,83.25668951,108.9719101,119.68818,0.53,0.55,0.24,0.001
19360713,141.8082212,83.48148257,109.2661343,119.6893769,0.27,0.27,0.27,0.001
19360714,143.2972076,83.52322331,109.4846666,119.6905738,1.05,0.05,0.2,0.001
19360715,143.2542184,83.38958615,110.4371832,119.6917707,-0.03,-0.16,0.87,0.001
19360716,143.3688218,83.65643283,110.4261394,119.6929676,0.08,0.32,-0.01,0.001
19360717,143.8132651,83.67316412,110.3267559,119.6941646,0.31,0.02,-0.09,0.001
19360718,144.5898568,83.60622558,110.6025728,119.6953615,0.54,-0.08,0.25,0.001
19360720,145.1103802,83.35540691,110.6799946,119.6965585,0.36,-0.3,0.07,0.001
19360721,145.8359321,83.43042677,110.2372746,119.6977554,0.5,0.09,-0.4,0.001
19360722,145.2088376,83.25522288,110.0829424,119.6989524,-0.43,-0.21,-0.14,0.001
19360723,145.6880268,83.76307974,110.8645313,119.7001494,0.33,0.61,0.71,0.001
19360724,145.3820819,84.16514252,111.1638656,119.7013464,-0.21,0.48,0.27,0.001
19360725,146.2834509,83.98839572,110.9971198,119.7025434,0.62,-0.21,-0.15,0.001
